"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value"
"95","rcsi_category","region_type_jobs","low","west_did_not_work",0.159420289855072,NA,0.0729597421117817,0.245880837598363,NA,NA,3.03654326102889e-105
"96","rcsi_category","region_type_jobs","medium","west_did_not_work",0.144927536231884,NA,0.0617830126780593,0.228072059785709,NA,NA,3.03654326102889e-105
"97","rcsi_category","region_type_jobs","high","west_more_than_1_job",0.415384615384615,NA,0.295466464069985,0.535302766699246,NA,NA,3.03654326102889e-105
"98","rcsi_category","region_type_jobs","low","west_more_than_1_job",0.169230769230769,NA,0.0779867375119178,0.260474800949621,NA,NA,3.03654326102889e-105
"99","rcsi_category","region_type_jobs","medium","west_more_than_1_job",0.415384615384615,NA,0.295466464069985,0.535302766699246,NA,NA,3.03654326102889e-105
"100","rcsi_category","region_type_jobs","high","west_NA",1,NA,1,1,NA,NA,3.03654326102889e-105
"101","rcsi_category","region_type_jobs","high","west_permanent_job",0.461538461538462,NA,0.371117391675487,0.551959531401436,NA,NA,3.03654326102889e-105
"102","rcsi_category","region_type_jobs","low","west_permanent_job",0.444444444444444,NA,0.354316215559194,0.534572673329695,NA,NA,3.03654326102889e-105
"103","rcsi_category","region_type_jobs","medium","west_permanent_job",0.094017094017094,NA,0.0410810159780601,0.146953172056128,NA,NA,3.03654326102889e-105
"104","rcsi_category","region_type_jobs","high","west_temporary_job",0.494845360824742,NA,0.395249259906302,0.594441461743183,NA,NA,3.03654326102889e-105
"105","rcsi_category","region_type_jobs","low","west_temporary_job",0.309278350515464,NA,0.217207595065437,0.40134910596549,NA,NA,3.03654326102889e-105
"106","rcsi_category","region_type_jobs","medium","west_temporary_job",0.195876288659794,NA,0.116817932539712,0.274934644779875,NA,NA,3.03654326102889e-105
"107","fcs_category","region_type_jobs","acceptable","east_daily_labour",0.812121212121212,NA,0.752458614700277,0.871783809542147,NA,NA,NA
"108","fcs_category","region_type_jobs","borderline","east_daily_labour",0.181818181818182,NA,0.122907178130714,0.24072918550565,NA,NA,NA
"109","fcs_category","region_type_jobs","poor","east_daily_labour",0.00606060606060606,NA,-0.00579410121193293,0.017915313333145,NA,NA,NA
"110","fcs_category","region_type_jobs","acceptable","east_did_not_work",0.444444444444444,NA,0.11947235675685,0.769416532132039,NA,NA,NA
"111","fcs_category","region_type_jobs","borderline","east_did_not_work",0.111111111111111,NA,-0.0944192835034408,0.316641505725663,NA,NA,NA
"112","fcs_category","region_type_jobs","poor","east_did_not_work",0.444444444444444,NA,0.11947235675685,0.769416532132039,NA,NA,NA
"113","fcs_category","region_type_jobs","acceptable","east_more_than_1_job",0.971428571428571,NA,0.916178579522323,1.02667856333482,NA,NA,NA
"114","fcs_category","region_type_jobs","borderline","east_more_than_1_job",0.0285714285714286,NA,-0.0266785633348201,0.0838214204776772,NA,NA,NA
"115","fcs_category","region_type_jobs","poor","east_NA",1,NA,1,1,NA,NA,NA
"116","fcs_category","region_type_jobs","acceptable","east_permanent_job",0.954166666666667,NA,0.927682150225449,0.980651183107884,NA,NA,NA
"117","fcs_category","region_type_jobs","borderline","east_permanent_job",0.0458333333333333,NA,0.0193488168921155,0.0723178497745512,NA,NA,NA
"118","fcs_category","region_type_jobs","acceptable","east_temporary_job",0.754385964912281,NA,0.675287912355646,0.833484017468915,NA,NA,NA
"119","fcs_category","region_type_jobs","borderline","east_temporary_job",0.245614035087719,NA,0.166515982531085,0.324712087644354,NA,NA,NA
"120","fcs_category","region_type_jobs","acceptable","south_daily_labour",0.771217712177122,NA,0.721155518248926,0.821279906105318,NA,NA,NA
"121","fcs_category","region_type_jobs","borderline","south_daily_labour",0.166051660516605,NA,0.12170086982548,0.21040245120773,NA,NA,NA
"122","fcs_category","region_type_jobs","poor","south_daily_labour",0.0627306273062731,NA,0.0338316676028695,0.0916295870096766,NA,NA,NA
"123","fcs_category","region_type_jobs","acceptable","south_did_not_work",1,NA,1,1,NA,NA,NA
"124","fcs_category","region_type_jobs","acceptable","south_more_than_1_job",1,NA,1,1,NA,NA,NA
"125","fcs_category","region_type_jobs","acceptable","south_NA",1,NA,1,1,NA,NA,NA
"126","fcs_category","region_type_jobs","acceptable","south_permanent_job",0.891891891891892,NA,0.834066500779273,0.949717283004511,NA,NA,NA
"127","fcs_category","region_type_jobs","borderline","south_permanent_job",0.0900900900900901,NA,0.036772434440608,0.143407745739572,NA,NA,NA
"128","fcs_category","region_type_jobs","poor","south_permanent_job",0.018018018018018,NA,-0.00675270056404687,0.0427887366000829,NA,NA,NA
"129","fcs_category","region_type_jobs","acceptable","south_temporary_job",0.375,NA,0.297957800107653,0.452042199892347,NA,NA,NA
"130","fcs_category","region_type_jobs","borderline","south_temporary_job",0.592105263157895,NA,0.513898097934695,0.670312428381095,NA,NA,NA
"131","fcs_category","region_type_jobs","poor","south_temporary_job",0.0328947368421053,NA,0.00451076846071435,0.0612787052234962,NA,NA,NA
"132","fcs_category","region_type_jobs","acceptable","west_daily_labour",0.722543352601156,NA,0.655754912967541,0.789331792234771,NA,NA,NA
"133","fcs_category","region_type_jobs","borderline","west_daily_labour",0.167630057803468,NA,0.111910723767513,0.223349391839424,NA,NA,NA
"134","fcs_category","region_type_jobs","poor","west_daily_labour",0.109826589595376,NA,0.0631861287511045,0.156467050439647,NA,NA,NA
"135","fcs_category","region_type_jobs","acceptable","west_did_not_work",0.621212121212121,NA,0.504062508787791,0.738361733636451,NA,NA,NA
"136","fcs_category","region_type_jobs","borderline","west_did_not_work",0.0909090909090909,NA,0.0214818072525673,0.160336374565615,NA,NA,NA
"137","fcs_category","region_type_jobs","poor","west_did_not_work",0.287878787878788,NA,0.17853234671433,0.397225229043246,NA,NA,NA
"138","fcs_category","region_type_jobs","acceptable","west_more_than_1_job",1,NA,1,1,NA,NA,NA
"139","fcs_category","region_type_jobs","acceptable","west_NA",0.5,NA,-0.193665081824113,1.19366508182411,NA,NA,NA
"140","fcs_category","region_type_jobs","poor","west_NA",0.5,NA,-0.193665081824113,1.19366508182411,NA,NA,NA
"141","fcs_category","region_type_jobs","acceptable","west_permanent_job",0.854545454545454,NA,0.788593189240544,0.920497719850365,NA,NA,NA
"142","fcs_category","region_type_jobs","borderline","west_permanent_job",0.118181818181818,NA,0.0577920528083078,0.178571583555329,NA,NA,NA
"143","fcs_category","region_type_jobs","poor","west_permanent_job",0.0272727272727273,NA,-0.00319628075324641,0.057741735298701,NA,NA,NA
"144","fcs_category","region_type_jobs","acceptable","west_temporary_job",0.729166666666667,NA,0.64018025976155,0.818153073571783,NA,NA,NA
"145","fcs_category","region_type_jobs","borderline","west_temporary_job",0.15625,NA,0.0835430182854686,0.228956981714531,NA,NA,NA
"146","fcs_category","region_type_jobs","poor","west_temporary_job",0.114583333333333,NA,0.0508019722732979,0.178364694393369,NA,NA,NA
